uid|count
5434856,1
6925753,10
9137061,17
3186139,19
3065013,9
6589652,5
559795,3
2347803,2
7773980,3
5435195,2
8335936,4
6297092,1
2152071,4
1817782,6
3660597,10
2678053,9
9362826,15
9260262,4
7112567,7
5959493,7
532579,5
2659922,1
225997,6
8549914,8
1867637,8
5725982,1
3482806,5
7300691,1
4627099,4
3531725,4
460745,5
9060796,4
3564454,9
2416123,3
6965871,1
6083344,11
2145419,5
3870794,14
8906392,8
9168660,3
8426662,5
8549977,4
8724950,4
8399065,13
7368412,1
2071523,1
3151921,10
6390784,6
2472528,2
8548125,7
8075393,9
9022152,1
8539477,1
1002274,2
5407582,3
9405321,4
5084070,14
4881381,2
6070783,14
2517759,9
9190024,5
8242061,4
6341608,6
1085086,3
7377224,6
5074604,8
8678639,2
5122488,2
5634461,9
4459964,5
4182360,10
7002871,7
8319915,7
9635515,1
8850953,1
783567,21
8388991,2
6221008,9
8380258,3
605143,7
2521649,3
5186381,1
5692527,1
985732,20
1792487,2
6723433,1
4546999,4
6376584,1
6696260,10
1609366,12
9642376,3
4856610,3
2779570,2
2641196,3
8289626,2
9535936,7
5217592,5
730460,12
2210948,28
8173002,1
4793008,2
711223,8
8318620,4
122498,36
5307702,12
3535043,1
5582887,7
4950653,7
3687265,7
9654817,10
5565628,4
5519169,23
2731007,4
5761500,3
4676766,3
7727882,3
436112,4
8985646,6
1932148,5
3923260,1
3836152,9
6828034,5
5501505,7
8964101,4
1459771,6
801774,2
9397977,2
5778574,11
8345255,5
4959767,4
2523051,12
2965330,10
7662091,13
3631823,5
6624882,5
9428929,3
7197834,13
2057036,1
2686837,2
1733054,3
5159665,7
5917396,1
9430599,5
5780394,6
6148320,1
1382572,3
6110132,3
5190679,3
628847,3
4965311,5
8207108,5
6925437,10
9249725,13
6407648,2
5438352,3
6569007,1
3191172,4
9148473,1
4562505,3
9593479,2
8806442,19
3109505,4
9651032,6
7796485,3
1277816,6
3859001,2
4608068,5
898003,1
258832,6
3037521,19
4756982,3
9619809,5
9013888,1
6417495,13
7465265,6
1925157,5
9595252,7
9126987,2
1474131,4
5451785,8
6712975,2
4164797,3
7110103,10
2715921,2
6496731,8
9078621,1
3724249,1
3795078,10
9477905,2
2896887,1
8386689,12
3953729,1
8369249,6
2776549,4
7702047,2
5175743,2
7857937,2
7099597,3
5898376,1
4208790,3
1065918,2
2618832,16
8510758,1
9576824,2
5854919,3
8625987,1
6173021,1
8945270,4
620361,4
6700943,8
8112181,1
3060142,4
3098031,3
3016113,2
7113679,38
6759865,1
8158489,5
9051073,3
2296914,11
9614276,8
7445016,3
1175347,7
8995319,2
5284133,1
8309092,3
749011,2
9643227,2
1071248,2
9651596,6
6968640,8
8680654,3
6011500,2
7855867,8
2099736,1
1824168,10
9639552,1
9450207,5
4766422,6
5274549,2
4668092,5
4341338,14
2461755,45
6842758,26
5736214,1
6398783,6
8258512,3
9603757,5
4389056,4
2612353,7
960389,3
9440533,1
5124385,1
2488357,1
9609547,16
4601262,28
1869877,3
1435250,11
4745098,2
2395519,2
304546,2
9293923,2
3986133,6
6010451,3
6953823,4
9404432,6
6795011,2
7248036,6
2520308,6
596204,8
5502756,4
6003877,5
9647357,2
9033131,7
1897078,8
3241641,2
1649873,5
4928405,3
7015644,1
7324029,4
8864142,3
7428442,11
9067194,2
3593875,2
5272853,2
8256896,12
2839209,12
1932932,7
7091921,2
6360703,1
5542399,9
4193543,65
1805525,6
2599348,3
5976805,18
1779559,5
8431937,1
338826,6
6305711,13
4429620,3705
2845308,15
1103314,4
3247432,32
7419339,6
8909522,4
7093185,1
2632664,2
3663862,3
7467310,2
6767148,4
618301,7
1116764,1
8268002,1
5351385,7
8740339,1
6327976,2
1412555,2
2259693,12
9532969,2
736516,1
2060685,9
3498242,8
4592308,6
4702902,9
9248788,1
7601870,3
8480216,5
5174492,11
5160620,7
1121272,26
7651325,16
1580762,7
8599771,21
4700986,7
7253111,5
3352576,5
9201170,4
5594550,2
7788616,8
9476237,13
8978983,2
1777901,3
334709,4
8745728,4
2873685,2
4743912,11
1733389,8
9438704,4
3325285,3
5360384,16
6778860,7
3153033,3
1982239,6
1630343,6
5890136,4
5925099,4
2174154,1
5797064,18
4452631,5
8368019,20
2582840,28
8459554,6
5090885,14
5296511,1
9632110,1
1953330,4
596465,9
7326279,2
6539494,2
7316415,4
3074288,3
3244614,4
9456984,4
7684779,9
7305115,1
3031315,7
4553108,4
2454639,2
8703910,2
1913219,1
4522027,3
307935,1
2334303,2
6384914,2
8088032,3
7556737,3
9519118,2
7919248,3
2393035,1
563762,1
3145372,4
2254487,3
2493906,10
459967,2
3845939,4
1375558,3
4739763,2
7371674,5
3980850,3
3989235,1
6645275,16
465292,2
8072221,17
5542704,2
4460024,3
2381493,66
6011194,3
3336088,4
863094,4
2851596,35
9411249,4
6435581,2
8312409,2
627010,5
961199,1
7752436,43
4348279,2
5120337,6
7630897,3
2546827,3
7811610,11
610814,6
8909299,3
9324962,5
5361030,3
9187768,9
4852183,6
6950810,4
5495894,1
6101751,2
3733662,3
7528803,2
6742604,23
1695442,4
4872892,1
9625734,1
7350835,5
6476698,5
3076301,2
3505049,3
8271888,5
3311082,4
7195135,1
9586549,5
1947335,19
3550497,7
278991,24
2647142,39
9296790,3
8241839,7
5676224,18
2758098,4
8979622,5
6637668,1
2632525,2
9620114,2
1403726,2
8660319,2
2082410,2
7339325,4
1104297,3
2946930,2
2631361,1
4609658,4
3799574,18
6196929,5
5386143,2
1582034,12
4140654,1
3816417,2
4015871,3
1441890,4
8644352,11
4710426,2
5632480,2
4642313,1
8198729,6
9320862,11
8350043,2
9017809,1
414653,7
1702764,1
557391,8
6386259,3
9364502,1
378665,16
4354412,3
2433041,5
2162928,2
1300293,9
2530751,6
1284393,3
1700188,2
9052348,4
7502725,5
2790191,2
9212204,2
8382824,2
9646820,3
8556483,3
1889206,1
1868743,2
3623252,7
7520486,2
2272379,17
5705517,4
9475087,2
4822003,4
8605836,1
7353017,3
2327554,23
5984654,3
9364780,1
1141956,1
8709481,2
1423989,5
8937189,3
5290275,3
2373175,5
9192799,3
1883009,4
7901283,8
9274456,5
931908,7
8045902,3
8694000,10
8250765,6
2574000,6
3415739,5
8483181,4
9223773,2
1302373,2
8316016,5
9447842,3
3818822,4
9502284,2
8059593,10
6807675,9
1327397,13
6304081,7
5645251,1
9373698,9
3650377,3
4673867,12
2601413,3
8990350,1
9587349,8
4858363,5
3341096,2
1496260,5
7410894,2
2819674,16
1168920,4
9331379,4
3918492,1
4018896,19
1076354,5
8985210,2
2186558,1
7277782,2
9650942,1
7178008,7
5076934,3
8927371,3
2973094,1
4066239,3
7881314,4
8674436,20
9064714,2
9649810,1
1748963,4
8107340,6
9638175,1
5742299,11
8007689,1
2584448,3
3066361,6
8138869,9
430792,4
8063741,4
9184775,4
2917561,10
1962859,16
8796365,2
5368622,2
5667340,9
9121109,3
1220732,1
8801462,5
112750,2
8996010,5
2139010,3
8906716,4
4567726,2
2506265,1
2468139,2
6330866,3
2217085,8
901733,3
3626436,8
8265504,12
1579290,6
1988899,5
6115399,2
3447648,3
2097254,8
4392617,6
8696628,4
5653134,2
1291209,6
2900215,4
8052531,2
3543760,8
2212395,4
7389623,104
5458001,3
7840183,3
1754593,6
6205076,2
1681914,5
8558735,4
5729513,25
6840050,4
6061843,5
2353261,12
9547441,3
4302769,4
8214329,2
9606480,10
6140038,9
2607133,12
2670836,4
6626644,5
8939844,2
1230392,3
7675865,15
3090928,6
4169320,3
5759900,9
3617448,1
186804,7
7927985,7
2198617,1
1611689,1
1617104,15
2704193,15
6534119,1
7387182,1
6392700,7
2155590,14
5592661,11
9606242,4
2213249,2
9307868,4
9639942,1
8105881,3
5023980,1
9444930,5
3104584,1
5279434,2
6207302,5
4874227,1
9504645,5
6829883,2
9480700,2
8262234,3
723403,8
5240130,1
8035913,6
8572605,6
7109383,4
1980666,29
9529495,3
2597315,5
7868056,18
572955,5
8090574,2
8876995,5
2188806,4
8887950,4
4085935,1
6672341,2
4066028,7
2647564,19
1700263,7
2309114,2
1577662,8
5055338,5
7932629,3
9644223,1
8205735,3
6339598,5
2605431,4
1321209,1
1999310,3
5183191,2
6306098,1
9570318,2
4605842,2
5053794,1
8727215,4
2831053,3
6435739,10
3660757,1
2728021,4
7552107,2
4360768,9
2099088,3
605479,2
8684234,8
455046,1
3221144,5
8625730,3
2609711,4
9015486,2
5153028,2
1470275,2
1712166,5
1621453,1
1672455,5
4186867,2
9410150,1
2648808,1
1368192,5
7475731,5
1291633,5
7290483,9
8482886,4
3805710,3
1830883,18
8037138,6
2208044,4
2630763,1
2631997,4
7509095,7
6673750,5
2699026,5
9336619,4
1807540,3
9502987,2
5705619,2
4332980,3
1637725,8
1120082,2
9481100,4
5725535,1
4886534,2
4863541,8
7542719,4
1463612,9
5479024,11
2060466,18
4408159,4
3041968,2
1916079,1
2633894,5
2031869,1
5034957,1
1965194,1
2428911,3
9625034,8
3651857,11
4936966,1
1693937,7
9654424,1
2680048,2
9542489,5
9413760,6
5754881,25
4030028,2
5502642,5
4997801,22
3259933,1
6333086,12
7711907,5
9360946,5
9602672,8
5944238,8
2416330,34
4199428,1
7539794,2
8655849,5
3515860,6
6386817,10
3579515,8
6998758,11
3719664,2
9024249,8
2883993,22
7250765,3
3249398,2
8919695,2
4287690,10
1614657,3
4315767,3
9017460,2
4883856,7
9168773,5
6006923,2
3838811,7
3474505,7
700986,4
2480671,4
2661497,2
3784266,4
2022564,2
2947079,11
2606831,1
1828270,1
7164606,9
8105553,4
9657951,2
7922145,2
2417019,7
6355892,9
4959609,7
2080749,3
2654562,1
3974735,14
3800462,5
2436722,2
5667847,6
3426549,4
4204484,6
9142791,4
2297195,4
5594110,4
6337157,2
6509469,6
6621498,1
5890700,2
4817111,2
6183356,1
9563239,1
2261233,1
3915211,5
6715224,2
6548055,8
2815240,15
1460627,2
3083789,2
765576,6
7285874,3
2916088,8
9216577,4
9576279,6
8949916,3
9646693,2
525511,2
9418092,11
8955638,2
9516140,8
2179088,3
9200840,2
2548968,2
1914207,2
5180082,4
5501638,2
4864018,5
5995637,8
5340457,1
2237823,1
6835777,1
9047417,3
5914974,2
1494553,15
7064998,2
5440009,13
9077915,5
9476752,4
5916002,1
7016762,6
2391841,2
3324547,11
3132070,8
6171782,2
4663542,5
2226202,2
7553748,1
1660324,2
9019101,4
9547526,2
4276753,3
4160895,9
1504493,10
6004889,5
7605943,6
2561554,5
9381451,1
7479318,2
4832336,3
4769184,13
1738231,2
9645239,9
9413465,2
5536433,2
8076192,4
2435007,2
823640,4
7593805,3
937163,3
1698954,4
7958104,2
4035078,1
7101541,2
6931011,6
9647290,2
6012085,5
9548186,2
2073699,1
4696373,7
9455184,3
6452019,3
9562983,2
2942486,16
8430789,3
709077,1
5956893,25
7174547,5
3083727,7
9648913,5
6204566,7
9154225,7
1927949,5
1620105,3
2423100,3
2757410,6
5229165,40
5995897,2
7923527,3
9285621,3
6316835,5
2623809,5
4760173,3
5492111,9
4577089,6
1670662,3
9522346,6
2874816,1
7881974,5
4678527,4
9556884,2
3384157,25
2432556,13
5121956,8
9325475,3
9460502,1
2131276,3
6626290,4
2339995,3
5982425,3
7311329,5
5243226,7
2219659,11
9571765,1
2460455,2
1305742,4
3097405,4
1399519,3
3900252,4
6471581,1
3277821,4
7280134,1
6083365,2
4284443,4
9200395,4
1873504,9
4321455,5
687250,5
8468931,6
293995,6
9520760,5
234295,3
7676440,4
3383143,8
4683130,8
1889958,21
2155160,6
2822248,9
4221338,1
3034749,9
2163633,8
8571911,3
3515298,3
3494023,11
4090627,3
5031192,5
3286184,46
7071743,1
3007830,2
6320830,19
3260161,9
5786098,1
8499781,3
2717654,3
9628751,3
1381870,2
3061751,3
8303382,4
9595117,2
9142364,7
8830293,8
880776,1
7165785,2
326646,1
6486269,7
8192378,5
3008645,11
9242092,5
2848587,16
2346498,5
9576640,13
2033865,18
2744929,1
3133321,1
3272062,7
1631924,2
790292,6
8242933,2
2763599,3
7031757,3
6818316,2
8131739,18
251402,5
8581835,2
9052640,6
5413665,2
1366060,1
1511452,18
3885664,5
6155094,6
5181137,3
4454403,3
3132378,41
2929022,1
7995280,4
9058849,3
8391985,3
4761911,1
2287498,7
3266072,6
7161423,1
738169,1
1518940,1
2036810,2
1714760,3
5013442,2
5679470,6
3169711,4
8956510,4
4840463,5
8718545,3
550386,1
8284953,5
493328,1
2492378,5
4786218,3
5574021,1
8376967,1
2281652,5
8513732,14
9267849,5
6640256,1
8348738,2
3321739,4
2279255,2
6168081,1
9611663,3
4025741,3
7146243,8
5678137,2
2110042,2
9005117,2
2282123,3
7687837,3
1973048,2
3946090,1
3482247,2
9521101,16
6840430,4
1985794,2
4010734,4
8406192,2
1622116,4
3535549,9
9502659,4
4964229,9
5909928,1
443307,3
5570423,14
5811207,2
6495608,1
8615052,4
1937886,5
7073179,18
6613023,6
2519078,9
3329515,5
7314894,18
7512996,10
348961,5
7206913,15
4544598,51
3377627,17
9277824,2
352511,4
4381607,7
6942961,2
7012197,1
9075721,5
5409744,9
8372756,3
9367407,1
8760423,1
5255263,3
8376800,13
3782563,2
1722730,5
2232383,5
4965426,4
7128793,6
3033110,4
8847069,2
2768670,1
9398179,2
5408016,5
2468619,1
3178258,9
8972754,1
2251832,2
5344721,4
6811814,13
9180071,5
8580867,2
4708434,2
9660245,16
4669584,14
6710016,3
8769384,7
8027876,3
2541112,2
9655726,1
9316534,3
7732729,4
8052279,2
9069380,2
7862830,14
3415540,1
5550422,6
5888870,2
5299000,5
3520135,4
3723747,9
1975631,3
1710853,3
1285202,7
8859769,2
2632979,4
9468781,2
6529273,4
7661158,1
5165137,45
7978234,11
1171273,2
3295305,2
7685332,1
9369371,1
4380601,94
7401768,11
6281954,16
7288595,1
7070966,3
5682684,2
9062243,1
8211238,3
1472105,4
895990,3
9541058,1
8348351,5
8087370,4
4478179,5
4726057,4
3731858,6
4845113,32
1683302,4
4417470,6
4132774,11
8143165,1
7628940,6
6202199,3
3757299,4
2621534,2
2540396,21
9307943,2
9626933,4
9606727,2
3264948,2
421262,4
6901237,23
7972869,1
5471019,1
741181,4
2144345,2
4350839,3
9433678,6
5920543,6
4599163,2
2303885,2
8140929,1
3566077,5
6969083,7
9166774,3
9347882,3
2603628,4
4836347,6
1850300,1
8845924,1
9210109,2
2149245,8
2852022,3
9296902,5
3415331,23
1074139,1
4867673,12
2535179,12
2100883,3
4673616,2
8640040,1
1617750,66
6565495,1
2306892,2
526232,4
2635092,5
8522641,4
306986,2
3888682,16
2886033,4
5632663,2
2283376,2
8169240,3
4980620,9
4610794,1
5076479,3
343583,5
2557853,4
1498652,5
8699807,1
5104296,4
2588848,1
5656154,19
2341663,9
4549379,12
6532381,3
795473,6
9230943,3
9353440,1
7523846,3
5537817,7
8546504,1
648109,3
1060752,1
731945,6
3977667,4
925812,1
2744242,1
3521590,3
6311412,17
7950468,9
9371720,9
1166035,3
4769300,4
7114793,17
1693498,7
9312892,2
5424142,5
160895,4
1198957,28
5316499,1
414604,33
4864361,3
4969488,13
3109758,20
5465522,16
9486936,2
9112867,3
9078843,5
371403,4
5788829,14
1061439,69
491224,27
8887242,5
8593847,1
6756451,2
1654835,6
2903618,9
7483367,3
4488446,6
7912479,16
8532949,5
2354173,9
9340987,1
1604118,5
9659526,2
9290651,1
4491568,2
4250892,6
2578792,2
6091718,14
9648346,2
8922403,2
9133051,3
8996968,9
625779,2
5228358,1
1799238,5
6729143,2
978748,3
1878575,13
7317724,5
2547605,7
5941576,5
3803659,4
4687152,6
5779056,16
8998551,6
7270155,1
8103591,4
5568689,2
7354200,7
7607765,2
7820917,7
771985,3
2929050,7
1348921,1
8935817,3
9499428,5
8168194,2
9446607,3
8339074,1
9498125,4
3700849,4
9190166,6
1139211,7
9502768,3
9337303,3
4602959,1
9521140,4
8868060,4
4164062,5
7242517,5
8304309,5
1571840,2
7613039,8
8481763,4
9048375,1
2041887,4
5300146,6
8814456,1
5148968,4
839462,18
3217239,4
8339159,11
9433687,1
3955836,4
2490988,21
7692387,9
8359219,6
5011915,3
7177292,2
5252364,1
9653504,4
7914007,13
9580911,12
7040443,2
728600,3
4884180,7
8621227,10
8901880,3
2744146,1
9183802,3
8639694,3
942370,2
5735514,6
8773936,1
3986000,4
6999144,3
1645963,4
1766668,6
8787055,2
6877805,7
9004406,9
7388206,1
6011302,3
8802335,2
5769936,5
290892,1
6795781,2
9650252,23
1617202,16
6625675,3
664990,8
7976861,5
7366468,3
3197328,10
8461240,2
9572755,3
6200190,1
2684502,2
9547016,6
2422915,8
2259668,1
1756571,1
6016345,2
3047707,28
9613094,2
6069774,4
8719779,6
7217417,3
9628992,1
1830917,2
1857902,2
2023132,26
9597041,3
3151925,10
8954951,3
2326108,3
9216778,8
8742884,4
5424530,3
5850586,4
8411634,1
8792861,23
3606094,7
4677033,1
7393605,2
731630,3
5463898,1
9079030,6
2601469,11
7516194,9
4525223,2
7659146,2
8669765,4
2183456,3
2289146,24
2524927,45
3474185,3
3795096,3
750023,6
9623617,7
8322889,17
2147071,3
3026712,5
5067863,2
8952872,22
3452300,4
4886679,6
8594102,11
2400745,6
4290064,3
7073057,4
9399862,2
2891443,4
